PlotID	Latitude	Longitude	Ownership	Altitude	Slope	Exposition	Rocks.and.boulder.cover	Bedrock.type	Calcareous.bedrock	Sand	Silt	Clay	Soil.drainage	Soil.depth	Soil.type	Stand.origin	Current.management	Forest.structure	Age.distribution	Age.canopy.trees	RestrictedSpeciesRichness	SpeciesRichness_Focals	ShannonIndex_Focals	TrueShannonIndex_Focals	SimpsonsIndex_Focals	TrueSimpsonsIndex_Focals	PielousIndex_Focals	SpeciesRichness_All	ShannonIndex_All	TrueShannonIndex_All	SimpsonsIndex_All	TrueSimpsonsIndex_All	PielousIndex_All	SpeciesRichness_NonFocals	evergreen	coniferous	Country	Composition	Annual.Mean.T	Annual.Precip	timber_quality	productivity	biomass	regeneration_juveniles	regeneration_seedlings	wood_decomposition	litter_decomposition_all	microbial_biomass	pHFF	pH0.10cm	total_soil_C	total_soil_N	X13CD	X13CW	WUE_average	lack_insect_impact_plot	lack_browsing	no_pathogen_damage	root_biomass	bird_richness	bird_diversity	bat_richness	bat_diversity	earthworm_richness	earthworm_biomass	understorey_subplot_richness	understorey_subplot_diversity	understorey_plot_richness	understorey_plot_diversity	threshold_1	threshold_2	threshold_3	threshold_4	threshold_5	threshold_6	threshold_7	threshold_8	threshold_9	threshold_10	threshold_11	threshold_12	threshold_13	threshold_14	threshold_15	threshold_16	threshold_17	threshold_18	threshold_19	threshold_20	threshold_21	threshold_22	threshold_23	threshold_24	threshold_25	threshold_26	threshold_27	threshold_28	threshold_29	threshold_30	threshold_31	threshold_32	threshold_33	threshold_34	threshold_35	threshold_36	threshold_37	threshold_38	threshold_39	threshold_40	threshold_41	threshold_42	threshold_43	threshold_44	threshold_45	threshold_46	threshold_47	threshold_48	threshold_49	threshold_50	threshold_51	threshold_52	threshold_53	threshold_54	threshold_55	threshold_56	threshold_57	threshold_58	threshold_59	threshold_60	threshold_61	threshold_62	threshold_63	threshold_64	threshold_65	threshold_66	threshold_67	threshold_68	threshold_69	threshold_70	threshold_71	threshold_72	threshold_73	threshold_74	threshold_75	threshold_76	threshold_77	threshold_78	threshold_79	threshold_80	threshold_81	threshold_82	threshold_83	threshold_84	threshold_85	threshold_86	threshold_87	threshold_88	threshold_89	threshold_90	threshold_91	threshold_92	threshold_93	threshold_94	threshold_95	threshold_96	threshold_97	threshold_98	threshold_99
ITA16	43.0731167	11.2175333	state	417	2	NW	3	limestone-sandstone_(contact_zone)	No	2	2	1	1	70	cambisol	coppice-with-standards	minimal	multiple	uneven	80	1	2	0	1	0.953514739	1.048751486	NA	4	0	1	0.869834711	1.149643705	NA	2	0	0	Italy	Quil	13.4	698	0.243902439	1.464081428	87.98065147	0	0	17.74357404	NA	2533.413547	5.49	4.4	43.57036823	1.991343583	-25.71114853	-26.42826823	-25.71114853	-0.75851058	100	0.441666667	41.88252369	10	2.245035274	3	0.037037037	0	0	6.666666667	1.339895625	13	1.857346905	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	12.8	12.8	12.8	12.8	12.8	12.8	12.8	12.8	12.8	12.8	12.8	12.8	12.8	12.8	11.73333333	11.73333333	11.73333333	11.73333333	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	9.6	9.6	9.6	9.6	9.6	8.533333333	7.466666667	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	5.333333333	5.333333333	5.333333333	4.266666667	4.266666667	4.266666667	4.266666667	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	2.133333333	2.133333333	2.133333333	2.133333333	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667
ITA17	43.3555167	10.9705	communal	395	2	SW	0	sandstone_conglomerate	No	2	2	1	2	80	cambisol	coppice-with-standards	minimal	multiple	uneven	70	2	3	0.64291244	1.902012317	0.520061728	1.922848665	0.927526588	7	0.64291244	1.902012317	0.352098765	2.840112202	0.927526588	4	0	0	Italy	Quil.Qupe	13.6	794	0.675	1.593812318	84.0758402	5	20	28.39217474	21.63340157	1507.713186	5.61	4.61	51.55265837	3.276598817	-25.6668522	-26.88047965	-25.6668522	-1.730719605	90	0.693333333	57.91477243	11	2.245952081	1	1	2	5.766	13	1.518043102	24	2.108495053	16	16	16	16	16	16	16	16	16	16	16	16	15	15	15	15	15	15	15	15	15	15	15	14	14	14	14	14	14	14	14	14	14	14	14	13	13	13	12	12	12	12	11	11	11	11	11	10	10	10	9	8	8	8	8	8	8	7	7	7	6	6	5	5	5	5	5	5	5	4	4	4	4	4	4	3	3	2	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
ITA18	43.3517	10.9737167	communal	425	2	NE	0	sandstone_conglomerate	No	1	3	1	2	80	cambisol	coppice-with-standards	minimal	multiple	uneven	80	4	4	1.134781221	3.110492957	0.38177624	2.619335347	0.81857162	6	1.134781221	3.110492957	0.255787037	3.909502262	0.81857162	2	0	0	Italy	Osca.Quce.Quil.Qupe	13.6	794	0.8	2.339892884	135.4401669	8	9	20.95808854	28.51300118	3674.946714	5.57	4.89	57.83061715	3.157392301	-25.88226066	-26.65973596	-25.88226066	-1.227943077	100	0.868055556	37.2577187	12	2.351257284	1	1	0	0	9.333333333	1.215271823	14	1.226901822	15	15	15	15	15	15	15	15	15	15	15	15	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	13	13	12	11	11	11	11	11	11	11	11	11	10	10	10	10	9	9	9	9	9	9	9	9	8	8	8	8	8	8	8	8	8	8	8	8	7	6	6	6	6	6	6	6	6	6	6	6	6	6	5	4	4	3	2	2	2	2	2	2	1	1	1	1
ITA19	43.3498667	10.97085	communal	478	2	NE	3	sandstone_conglomerate	No	2	2	1	2	80	cambisol	coppice-with-standards	minimal	multiple	uneven	80	2	3	0.684231765	1.982248418	0.451171875	2.216450216	0.987137774	4	0.684231765	1.982248418	0.403114187	2.480686695	0.987137774	1	0	0	Italy	Osca.Quce	13.3	793	0.484848485	1.681979746	108.1608503	7	80	34.42751983	22.15826314	2329.075541	5.74	5.01	68.67891816	3.544291032	-25.83954205	-26.92728566	-25.83954205	-1.234248034	75.76	0.944444444	31.84337894	7	1.73265872	2	4.59E-10	2	0.125	17	1.709241139	30	2.008695576	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	14	14	14	14	14	14	14	13	13	13	13	13	13	13	13	13	13	13	13	12	11	11	11	11	11	10	10	10	8	7	6	6	6	6	5	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	0	0	0	0	0
ITA20	43.3456833	10.95815	communal	508	2	NE	0	sandstone_conglomerate	No	1	2	1	2	80	cambisol	coppice-with-standards	minimal	multiple	uneven	65	3	3	0.997331316	2.711037263	0.401806343	2.488761108	0.907810085	7	0.997331316	2.711037263	0.247645429	4.03803132	0.907810085	4	0	0	Italy	Quce.Quil.Qupe	13.3	792	0.186666667	1.650879294	94.7306153	4	4	14.12860839	19.2494478	1594.321686	5.6	4.92	54.3395836	3.103089397	-26.26255953	-26.03441145	-26.26255953	-1.432480666	86.67	0.613333333	67.47129914	11	2.273965716	3	5.96E-08	1	0.683	11	1.381955435	20	1.660840819	16	16	16	16	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	14	14	14	14	13	12	12	12	12	12	12	12	12	12	12	12	10	10	10	10	9	9	9	9	8	8	8	8	7	7	7	6	6	6	5	5	5	5	5	5	4	4	4	4	4	4	4	4	3	3	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ITA21	43.0797	11.2251667	state	464	2	NW	40	quartzite-anagenite_(verrucano)	No	1	3	1	1	70	cambisol	coppice-with-standards	minimal	multiple	uneven	60	2	2	0.494917679	1.640363196	0.68473664	1.460415497	0.71401528	2	0.494917679	1.640363196	0.68473664	1.460415497	0.71401528	0	0	0	Italy	Casa.Quil	13.4	700	0.088888889	1.092817153	103.1886819	1	3	19.8142032	19.90144221	2481.550793	4.49	3.4	112.1693677	4.083220719	-26.63241241	-28.00770098	-26.63241241	-1.993749219	80.95	0.775	34.17526497	9	2.069202466	3	4.50E-18	0	0	8.666666667	1.734897306	16	2.040654785	15	15	15	15	15	15	15	15	15	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	12	12	11	10	9	8	8	7	7	7	7	7	7	7	7	7	7	6	6	6	6	6	6	6	6	6	6	6	6	5	5	5	5	5	5	5	4	4	4	4	4	4	3	3	3	3	3	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ITA22	43.0855333	11.2273667	state	410	3	NW	40	quartzite-anagenite_(verrucano)	No	1	3	1	2	80	cambisol	coppice-with-standards	minimal	multiple	uneven	70	4	4	1.067104358	2.906949815	0.434232586	2.302913303	0.769753083	9	1.067104358	2.906949815	0.332050702	3.011588275	0.769753083	5	0	0	Italy	Casa.Osca.Quce.Quil	13.7	707	0.554054054	2.620012575	133.9029342	6	21	25.67853612	24.91600462	2926.754746	5.3	5.26	70.38513525	4.299153726	-26.66587329	-27.03233283	-26.66587329	-1.343142102	89.74	0.852777778	40.23380367	10	2.231606952	2	0.000144676	3	0.889	12	1.850494727	26	2.503253007	16	16	16	16	16	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	14	14	14	14	14	14	13	13	13	13	13	13	13	13	13	13	12	12	12	12	11	11	10	10	10	10	10	10	10	10	9	9	9	9	9	9	7	7	7	7	7	7	7	7	6	6	6	6	6	6	6	6	5	4	4	4	4	3	3	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0
ITA23	43.0748333	11.2456667	state	523	2	NE	1	quartzite-anagenite_(verrucano)	No	2	3	1	2	80	cambisol	coppice-with-standards	minimal	single	uneven	80	4	4	1.318074074	3.736218761	0.284090909	3.52	0.950789465	8	1.318074074	3.736218761	0.181065089	5.522875817	0.950789465	4	0	0	Italy	Casa.Quce.Quil.Qupe	12.8	691	0.214285714	1.461904473	86.36559984	1	0	21.59572445	9.404784312	1772.832703	5.02	3.95	64.92285298	3.285571514	-25.81828641	-27.04353239	-25.81828641	-1.670246009	88.24	0.865277778	66.74251833	8	1.935600505	8	7.50E-48	1	3.405	10.66666667	1.528596048	17	1.102840652	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	15	15	15	15	15	14	13	13	13	13	13	13	13	12	12	12	12	12	12	12	12	11	11	10	9	8	8	7	7	7	7	7	7	7	7	7	6	6	6	6	6	5	5	5	5	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	1	1	1	1	1	1	1	1	1	1	1
ITA24	43.07105	11.23085	state	416	2	SW	1	quartzite-anagenite_(verrucano)	No	1	3	1	1	80	cambisol	selective_cutting	minimal	multiple	uneven	80	2	2	0.551079928	1.735125818	0.6352	1.574307305	0.795040279	3	0.551079928	1.735125818	0.610918877	1.63687854	0.795040279	1	0	0	Italy	Quce.Quil	13.2	694	0.5625	3.132555741	193.9979927	1	0	56.85797245	11.09762283	2087.326951	5.6	5.26	72.89426236	4.479540378	NA	NA	NA	-1.102528242	79.07	0.701792115	32.1112722	14	2.582306344	3	1.90E-85	0	0	8.666666667	1.403459425	18	1.856550057	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	12.8	12.8	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	9.6	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	8.533333333	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	7.466666667	6.4	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	4.266666667	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2
ITA25	43.0733167	11.2835333	private	355	2	N	10	quartzite-anagenite_(verrucano)	No	2	3	1	2	70	cambisol	coppice-with-standards	minimal	multiple	uneven	50	3	3	0.481609265	1.618677188	0.759869074	1.316016186	0.438379645	4	0.481609265	1.618677188	0.73910108	1.352994911	0.438379645	1	0	0	Italy	Casa.Osca.Quil	13.4	700	0.287356322	2.516678324	77.71822739	4	16	23.93445161	16.11620244	2625.843686	5.6	6.26	58.52419915	4.171642944	-25.04374472	-26.9783896	-25.04374472	-0.897097506	77.78	0.791666667	33.66541263	11	2.282374376	1	1	1	14.843	9.666666667	1.710817684	19	2.078092265	16	16	16	16	16	16	16	16	16	16	16	16	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	13	13	12	12	11	11	11	11	11	11	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	9	9	9	9	9	9	8	7	6	6	5	5	5	5	4	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ITA26	43.1698833	11.2022167	state	406	1	NW	3	quartzite-anagenite_(verrucano)	No	1	3	1	2	50	cambisol	coppice-with-standards	minimal	multiple	uneven	50	3	3	1.094432939	2.987488116	0.336154514	2.974822466	0.996195792	5	1.094432939	2.987488116	0.3108	3.217503218	0.996195792	2	0	0	Italy	Casa.Quce.Qupe	13.2	728	0.308411215	1.612477714	77.80932747	5	1	9.870630101	24.59815078	2289.945022	4.81	3.7	75.1871449	3.558856374	-25.63807804	-26.94448002	-25.63807804	-2.193702946	83.33	0.814814815	75.24480706	10	2.232694477	5	1.49E-08	1	4.899	15.33333333	1.841136249	21	2.234543388	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	15	15	15	15	15	15	15	15	15	15	14	14	14	14	14	14	13	12	12	12	12	12	12	12	12	12	12	12	12	12	11	11	11	11	11	11	10	9	9	9	9	8	8	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	4	3	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITA27	43.1694	11.20395	state	421	2	N	1	quartzite-anagenite_(verrucano)	No	1	3	1	2	70	cambisol	coppice-with-standards	minimal	multiple	uneven	60	1	2	0	1	0.82	1.219512195	NA	5	0	1	0.744614512	1.34297678	NA	3	0	0	Italy	Qupe	13.2	728	0.397590361	1.220043135	101.0528717	4	1	10.87011639	NA	2997.700329	4.92	3.66	69.21449699	3.162194606	-24.05177758	-26.5535402	-24.05177758	-2.412267129	75.86	0.883333333	37.05851634	10	2.149391658	3	3.10E-09	2	5.841	9.666666667	1.241670629	15	1.475589742	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	13.86666667	12.8	12.8	12.8	11.73333333	10.66666667	9.6	9.6	9.6	9.6	9.6	8.533333333	7.466666667	7.466666667	7.466666667	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	6.4	5.333333333	5.333333333	3.2	3.2	3.2	3.2	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667
ITA28	43.17475	11.2051667	state	418	3	N	1	quartzite-anagenite_(verrucano)	No	1	3	1	2	70	cambisol	coppice-with-standards	minimal	multiple	uneven	60	2	3	0.439669879	1.552194722	0.653969384	1.529123571	0.634309555	5	0.439669879	1.552194722	0.587372449	1.702497286	0.634309555	2	0	0	Italy	Casa.Qupe	13.2	728	0.294117647	1.059796562	50.79020639	3	1	13.70998289	25.20247752	1838.248518	5.25	4.26	46.0614029	3.095334455	NA	NA	NA	0	80	0.776666667	51.94225348	10	2.187270992	5	0.002314815	2	8.892	20	2.283448557	29	2.704398708	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	13.86666667	13.86666667	13.86666667	13.86666667	12.8	12.8	12.8	12.8	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	11.73333333	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	9.6	9.6	9.6	9.6	9.6	8.533333333	7.466666667	7.466666667	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	5.333333333	4.266666667	4.266666667	4.266666667	3.2	3.2	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333
ITA29	43.3512	10.9741333	communal	471	2	NE	0	sandstone_conglomerate	No	1	3	1	2	80	cambisol	coppice-with-standards	minimal	multiple	uneven	65	3	4	1.005692986	2.733801103	0.378904482	2.639187575	0.915421206	5	1.005692986	2.733801103	0.350270721	2.854934602	0.915421206	1	0	0	Italy	Osca.Quce.Qupe	13.6	794	0.520833333	1.7854778	87.54869065	3	13	20.76962466	16.67739783	1954.637583	5.57	4.58	60.37578892	2.888095368	-26.14888698	-26.22455284	-26.14888698	-1.48036011	NA	0.92037037	60.06781272	12	2.334881893	3	9.71E-11	1	0.006	15.33333333	1.525493529	24	2.038356288	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	14.93333333	13.86666667	13.86666667	12.8	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	10.66666667	9.6	9.6	8.533333333	8.533333333	8.533333333	8.533333333	7.466666667	7.466666667	7.466666667	6.4	6.4	6.4	6.4	6.4	5.333333333	5.333333333	4.266666667	4.266666667	3.2	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	2.133333333	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	1.066666667	0	0	0	0	0	0	0
ITA30	43.1371167	11.25815	state	389	2	NE	15	limestone-sandstone_(contact_zone)	No	1	3	1	2	70	cambisol	coppice-with-standards	minimal	multiple	uneven	60	2	3	0.601679755	1.825182085	0.412326389	2.425263158	0.868040399	7	0.601679755	1.825182085	0.301939058	3.311926606	0.868040399	4	0	0	Italy	Casa.Osca	13.3	720	0.5	1.831352545	91.8567604	0	93	34.81266219	24.88849904	742.3744432	6.1	6.61	47.81448803	3.909918331	-26.9701617	-27.14459064	-26.9701617	-1.708111218	88.89	0.693333333	27.32983664	13	2.500138026	1	1	1	0.072	9	1.165756043	16	1.276396956	14	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	12	12	11	11	11	11	11	10	10	10	10	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	8	7	7	7	7	7	7	7	7	7	7	7	5	5	5	5	5	5	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	0	0	0	0	0
ITA31	43.11705	11.2741167	state	269	2	N	50	limestone	Yes	1	3	1	2	50	cambisol	coppice-with-standards	coppicing	multiple	uneven	50	1	3	0	1	0.872594082	1.14600823	NA	3	0	1	0.872594082	1.14600823	NA	0	0	0	Italy	Osca	13.9	721	0.327272727	1.832529416	89.62360327	0	82	27.17926844	16.43346732	2037.58395	6.7	7.07	66.21735596	5.585732479	-26.87380479	-27.6476165	-26.87380479	-0.807597798	100	0.2	25.01631948	12	2.399204296	4	9.71E-11	0	0	6.333333333	1.65344223	8	1.788907844	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	13	13	13	13	12	11	11	11	11	11	11	11	11	11	11	11	10	9	9	9	9	8	8	8	8	8	8	7	6	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1
ITA32	43.0723	11.2813	private	429	2	E	45	quartzite-anagenite_(verrucano)	No	1	3	1	2	70	cambisol	coppice-with-standards	minimal	multiple	uneven	60	4	4	1.180180046	3.254960194	0.344437835	2.90328152	0.85131995	8	1.180180046	3.254960194	0.2446	4.088307441	0.85131995	4	0	0	Italy	Casa.Osca.Quce.Quil	12.4	687	0.402777778	2.975338271	92.68969014	1	109	19.77915422	29.23938078	780.3189369	5.09	5.04	36.76800105	2.377309951	-25.9694161	-27.10224074	-25.9694161	-0.973322928	85.71	0.672222222	17.65333341	11	2.333196714	1	1	3	0.117	11.66666667	1.871127054	18	1.741673224	15	15	15	15	14	14	14	14	14	14	14	14	13	13	13	13	12	11	11	11	11	11	11	11	11	11	11	11	11	11	10	10	10	10	9	9	9	9	9	9	9	9	9	9	9	8	8	8	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	5	5	5	5	5	5	4	4	4	4	4	4	3	3	3	3	2	2	1	1	1	1	1	1	1	1	1	0	0	0	0	0
ITA33	43.0724833	11.27945	private	519	2	NE	5	quartzite-anagenite_(verrucano)	No	1	3	1	2	50	cambisol	coppice-with-standards	minimal	multiple	uneven	30	4	4	1.229745381	3.420358537	0.329639889	3.033613445	0.887073781	8	1.229745381	3.420358537	0.175567108	5.695827725	0.887073781	4	0	0	Italy	Casa.Quce.Quil.Qupe	12.4	687	0.223880597	1.876692911	61.97275642	7	6	13.46025741	18.74408895	346.2188689	5.42	4.85	71.78603601	3.621575691	-25.69252633	-27.13151383	-25.69252633	-1.222137693	96.97	0.923611111	49.40386849	6	1.631345421	1	1	1	1.085	5.333333333	1.040518929	7	1.57192638	16	16	16	16	16	16	16	14	14	14	14	14	13	13	13	13	13	13	13	13	13	13	13	12	12	11	11	11	11	11	11	11	11	11	11	11	11	11	9	9	9	9	9	8	8	8	8	8	7	7	7	6	6	6	6	6	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	1	1	1	1	0	0	0
ITA34	43.0727667	11.2766	private	480	3	NE	2	quartzite-anagenite_(verrucano)	No	1	3	3	2	70	cambisol	coppice-with-standards	minimal	multiple	uneven	60	5	5	1.489823607	4.436312914	0.24556416	4.072255489	0.925679453	9	1.489823607	4.436312914	0.197599261	5.060747664	0.925679453	4	0	0	Italy	Casa.Osca.Quce.Quil.Qupe	12.4	687	0.295454545	1.602493913	63.53702795	2	8	21.1934327	30.99306162	4164.403196	5.42	4.1	47.46376804	2.28738708	-26.22920832	-26.78304638	-26.22920832	-1.566040076	100	0.883333333	35.30996718	6	1.704551445	3	0	2	0.048	10	1.302400727	15	1.533349949	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	13	13	12	10	10	10	10	10	9	8	8	8	8	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2
ITA35	43.1532667	11.2226167	state	254	2	NW	15	quartzite-anagenite_(verrucano)	No	2	3	3	2	50	cambisol	coppice-with-standards	minimal	multiple	uneven	60	1	1	0	1	1	1	NA	1	0	1	1	1	NA	0	0	0	Italy	Quce	14.1	731	0.571428571	2.35174829	126.0611492	3	2	9.501880889	9.045515175	1960.335489	4.72	3.7	61.24616217	3.097445882	-25.2268653	-27.9901505	-25.2268653	-1.900104695	72.92	0.772222222	42.61746931	9	2.04134527	3	0.0625	1	1.947	15.33333333	1.944059452	26	2.228453757	16	16	16	16	16	16	16	16	16	16	16	16	16	15	15	15	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	12	11	10	10	10	10	10	10	10	9	9	8	8	8	8	8	8	8	8	8	8	8	8	8	8	7	7	7	6	5	5	5	5	5	4	4	4	3	2	2	2	2	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITA36	43.17433	11.20533	communal	436	2	NE	5	quartzite-anagenite_(verrucano)	No	1	3	1	1	50	cambisol	minimal	coppice-with-standards	multiple	uneven	50	3	5	0.89487779	2.447036719	0.450683594	2.218851571	0.814552868	7	0.89487779	2.447036719	0.32771125	3.051466804	0.814552868	2	0	0	Italy	Casa.Quce.Qupe	13.2	728	0.317073171	1.537197949	77.51721212	6	2	14.16287354	17.73786741	2536.066438	5.19	4.05	49.71722965	2.718704084	-25.66198991	-26.11845932	-25.66198991	-2.355339247	86.84	0.9425	42.43703318	11	2.293118601	7	3.06E-157	3	0.362	13.33333333	1.682249126	25	2.445918389	16	16	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	13	13	13	13	12	12	12	12	12	12	12	12	12	12	11	11	11	11	11	10	10	10	9	9	8	8	8	8	8	8	8	8	8	8	8	8	7	7	7	6	6	6	6	6	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	5	4	4	4	3	3	2	1	1	1	1	1	1	1	0	0	0	0	0
POL01	52.6758333	23.845	state	182	1	N	0	"fluvioglacial_(sands,_clays,_loams)"	no	3	1	1	2	80	Cambisols	group_cutting	minimal	multiple	uneven	98	1	2	0	1	0.945987654	1.057096248	NA	2	0	1	0.945987654	1.057096248	NA	0	1	1	Poland	Piab	7	581	1.416666667	1.878192031	100.2002977	4	6	8.876372357	31.30073246	1949.272637	3.41	3.05	102.366596	4.440094955	-23.7609375	-25.40100365	-23.7609375	-0.527492368	80.86956522	1	45.72554727	10	2.204785417	2	0.000144676	1	0.093	14	1.819321241	21	2.137221475	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	14	14	13	13	13	13	13	13	13	12	12	12	12	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	10	10	10	10	10	9	9	9	9	9	9	9	9	9	9	9	9	9	8	8	8	7	7	7	6	6	5	5	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
